Assembly,# contigs (>= 0 bp),# contigs (>= 1000 bp),# contigs (>= 5000 bp),# contigs (>= 10000 bp),# contigs (>= 25000 bp),# contigs (>= 50000 bp),Total length (>= 0 bp),Total length (>= 1000 bp),Total length (>= 5000 bp),Total length (>= 10000 bp),Total length (>= 25000 bp),Total length (>= 50000 bp),# contigs,Largest contig,Total length,Reference length,GC (%),Reference GC (%),N50,NG50,N75,NG75,L50,LG50,L75,LG75,# misassemblies,# misassembled contigs,Misassembled contigs length,# local misassemblies,# scaffold gap ext. mis.,# scaffold gap loc. mis.,# unaligned mis. contigs,# unaligned contigs,Unaligned length,Genome fraction (%),Duplication ratio,# N's per 100 kbp,# mismatches per 100 kbp,# indels per 100 kbp,Largest alignment,Total aligned length,NA50,NGA50,NA75,NGA75,LA50,LGA50,LA75,LGA75
SRX2527164.scaffold,162,59,37,36,33,26,4315554,4293166,4249214,4241170,4193679,3947569,71,393352,4301632,4349904,65.61,65.63,185487,185487,106294,98740,9,9,16,17,4,4,680598,9,1,2,0,0 + 1 part,1717,98.813,1,56.98,9.19,2.82,393352,4299147,184578,184578,88121,85785,9,9,18,19
SRX2527165.scaffold,96,62,43,40,32,27,4305998,4292665,4258508,4239444,4089756,3867012,71,398472,4299841,4349904,65.57,65.63,162186,157578,98884,98884,9,10,18,18,6,5,533628,12,0,1,0,0 + 0 part,0,98.792,1.001,2.3,15.36,2.68,398472,4298547,142297,142297,98884,76273,10,10,18,19
SRX2527166.scaffold,146,53,35,35,32,26,4325868,4301944,4266962,4266962,4219476,4005565,68,392487,4312769,4349904,65.61,65.63,184305,184305,106297,106297,9,9,16,16,1,1,183602,8,0,2,0,0 + 0 part,0,99.142,1,56.69,4.92,2.13,392487,4312510,184305,184305,98673,98673,9,9,17,17
SRX2527167.scaffold,165,52,34,34,31,26,4321413,4293559,4259906,4259906,4212377,4041186,64,393370,4302371,4349904,65.61,65.63,188254,188254,115239,115239,9,9,16,16,2,1,192722,10,1,2,0,0 + 0 part,0,98.871,1,60.25,12.65,3.53,393271,4301272,185707,185707,115239,115239,9,9,16,16
SRX2527168.scaffold,158,57,38,38,35,28,4318587,4294320,4258731,4258731,4210360,3964092,71,296191,4304583,4349904,65.62,65.63,182581,182581,98741,98741,10,10,18,18,2,2,264134,10,0,2,0,0 + 1 part,1772,98.871,1,61.35,8.93,2.79,296191,4302087,154420,154420,88121,88121,10,10,19,19
SRX2527169.scaffold,150,56,38,38,35,29,4326011,4301559,4264590,4264590,4216639,4002566,72,392354,4313023,4349904,65.61,65.63,167195,167195,98660,98660,10,10,19,19,1,1,117771,7,0,2,0,0 + 1 part,553,99.142,1,49.64,4.71,2.04,392354,4312208,167195,167195,87648,87648,10,10,19,19
SRX2527170.scaffold,113,69,44,43,35,27,4302123,4281795,4230659,4222146,4078094,3761329,90,371171,4296575,4349904,65.55,65.63,157531,157531,84187,75775,10,10,19,20,6,5,314662,11,0,0,0,3 + 0 part,1582,98.687,1.001,0,14.4,2.61,371171,4293931,138055,138055,70965,70841,10,10,20,21
SRX2527171.scaffold,143,56,34,34,31,26,4322851,4302728,4262259,4262259,4214074,4043129,67,393274,4311024,4349904,65.61,65.63,193681,193681,114742,106219,9,9,15,16,3,3,721886,13,0,2,0,0 + 2 part,2178,99.017,1,51.7,14.39,3.34,393274,4307729,182975,182133,98738,98738,9,10,18,18
SRX2527172.scaffold,142,53,35,35,33,29,4315329,4293245,4259350,4259350,4223234,4096050,65,294398,4301869,4349904,65.61,65.63,185707,185707,106297,106297,10,10,17,17,3,2,376589,7,0,2,0,0 + 0 part,0,98.834,1.001,54.3,13.17,3.37,294398,4299590,166491,166491,98740,87916,10,10,18,19
SRX2527173.scaffold,104,67,42,41,33,26,4305296,4286461,4234896,4226371,4079272,3801994,85,322639,4300623,4349904,65.57,65.63,165119,165119,82020,82020,10,10,18,18,4,3,406798,12,0,1,0,0 + 0 part,0,98.791,1.001,2.33,13.52,2.54,322639,4299194,157592,157592,75882,70960,10,10,19,20
SRX2527174.scaffold,89,53,36,34,32,25,4314577,4298597,4264329,4249084,4213654,3949901,69,505537,4310028,4349904,65.6,65.63,182144,182144,126805,126805,9,9,16,16,3,2,220787,10,0,0,0,2 + 0 part,1061,98.995,1.001,2.32,14.19,2.83,505537,4307613,164918,164918,126805,126805,9,9,16,16
SRX2527175.scaffold,152,52,36,36,33,27,4326326,4301636,4270679,4270679,4222640,4008456,67,392626,4312696,4349904,65.61,65.63,183991,183991,98672,98672,9,9,17,17,0,0,0,10,0,1,0,0 + 1 part,553,99.124,1,58.43,4.57,1.95,392626,4311897,183745,183745,98672,98672,9,9,17,17
SRX2527176.scaffold,155,53,35,35,32,26,4324824,4300286,4262601,4262601,4215041,4000912,68,392806,4311043,4349904,65.61,65.63,184395,184395,106296,106296,9,9,16,16,2,2,474178,7,1,4,0,0 + 0 part,0,99.092,1,59.15,5.52,1.95,392707,4310407,184295,184295,98673,87708,9,9,17,18
SRX2527177.scaffold,144,57,36,35,32,26,4323126,4302298,4264188,4256144,4208424,3994864,68,393476,4310356,4349904,65.61,65.63,185497,185497,106219,106219,9,9,16,16,3,3,679897,11,0,1,0,0 + 0 part,0,99.066,1,56.89,13.95,3.55,393377,4309624,182663,182663,98737,85339,10,10,18,19
SRX2527178.scaffold,103,67,42,40,33,26,4309008,4293008,4242884,4228094,4101593,3822232,84,323907,4304918,4349904,65.58,65.63,184452,184452,98884,98884,10,10,18,18,6,5,707336,9,0,1,0,1 + 0 part,517,98.866,1.001,6.81,16.02,3.12,323764,4302496,157664,157664,76598,70977,10,10,19,20
SRX2527179.scaffold,190,94,60,58,44,29,4321188,4275762,4212134,4201539,3950095,3360575,122,323003,4295716,4349904,65.48,65.63,107133,101580,52413,52024,12,13,27,28,8,7,247945,7,0,0,0,3 + 0 part,7255,98.473,1.001,6.87,13.38,2.26,322674,4286540,98885,98885,52413,52024,13,13,28,29
SRX2527180.scaffold,143,53,36,36,33,26,4327179,4306974,4274110,4274110,4226670,3964474,65,301156,4315556,4349904,65.61,65.63,185496,184629,106320,106320,9,10,17,17,0,0,0,5,0,1,0,0 + 0 part,0,99.214,1,49.5,4.63,2.06,301156,4315307,185496,184629,106320,106320,9,10,17,17
SRX2527181.scaffold,137,53,35,35,33,29,4314849,4295037,4258031,4258031,4221908,4073353,64,394140,4303217,4349904,65.61,65.63,172801,172801,87916,87916,9,9,17,17,3,2,310095,10,0,4,0,0 + 0 part,0,98.903,1,54.31,12.92,3.37,394041,4301694,166670,166670,81214,81214,9,9,18,18
SRX2527182.scaffold,110,65,42,40,34,26,4313724,4293847,4245957,4232416,4127258,3829454,80,505567,4304692,4349904,65.58,65.63,163962,163962,98884,98884,9,9,17,17,9,8,542161,10,0,0,0,0 + 0 part,0,98.847,1.001,0,14.21,2.74,505567,4301833,157577,157577,70964,70964,9,9,19,19
SRX2527183.scaffold,96,61,42,41,33,27,4314706,4298510,4262747,4257095,4120996,3867605,76,326030,4310078,4349904,65.59,65.63,163979,163979,98884,98884,10,10,18,18,4,3,197273,8,0,1,0,0 + 0 part,0,99,1.001,4.62,13.72,2.46,326030,4307859,157596,157596,77928,77928,10,10,19,19
SRX2527184.scaffold,104,61,43,41,34,28,4323561,4306930,4272525,4258350,4118060,3909585,72,325875,4315670,4349904,65.6,65.63,157584,157584,98884,98884,10,10,18,18,5,4,253227,11,0,3,0,0 + 1 part,1149,99.092,1.001,9.08,14.18,2.67,325875,4313171,157584,157584,98884,98884,10,10,18,18
SRX2527185.scaffold,187,56,38,38,36,31,4321818,4289066,4254704,4254704,4218983,4043492,70,294398,4299767,4349904,65.61,65.63,172801,172801,81324,81324,10,10,19,19,2,1,192722,8,1,2,0,0 + 0 part,0,98.825,1,64.96,13.24,3.58,294398,4298658,167072,167072,81324,74993,10,10,19,20
SRX2527186.scaffold,146,56,39,38,35,28,4326161,4302585,4270090,4264700,4217138,3954387,71,392501,4313737,4349904,65.61,65.63,182638,182638,87708,87708,10,10,18,18,0,0,0,5,0,2,0,0 + 0 part,0,99.157,1,61.2,5.33,1.97,392501,4313431,182638,182638,87708,87708,10,10,18,18
SRX2527187.scaffold,105,67,47,44,34,27,4305386,4289096,4254985,4236213,4046681,3756067,80,398472,4298855,4349904,65.57,65.63,157566,157566,77697,77697,10,10,19,19,7,6,465174,12,0,0,0,0 + 0 part,0,98.758,1.001,2.3,14.53,2.75,398472,4297927,142983,142983,75771,75771,10,10,20,20
SRX2527188.scaffold,156,60,38,38,35,27,4315353,4292155,4250573,4250573,4202842,3927614,72,393612,4300969,4349904,65.61,65.63,184729,184729,98741,98741,9,9,17,17,4,4,679976,7,1,2,0,0 + 0 part,0,98.865,1,58.89,10.28,3.07,393612,4300574,182432,152913,87818,87818,9,10,19,19
SRX2527189.scaffold,159,59,38,38,35,27,4316803,4295704,4255016,4255016,4206992,3931138,70,294628,4303291,4349904,65.61,65.63,183840,183840,98149,98149,10,10,18,18,4,4,739424,8,0,2,0,0 + 1 part,956,98.904,1,56.65,9.76,2.98,294628,4301914,154363,149414,87919,87919,10,11,20,20
SRX2527190.scaffold,157,56,39,38,35,28,4326545,4302108,4267113,4261810,4214247,3951817,70,392493,4312286,4349904,65.61,65.63,172802,172802,87708,87708,10,10,18,18,1,1,117767,6,1,3,0,0 + 0 part,0,99.08,1.001,54.54,4.43,1.93,392394,4310541,172802,172802,87651,81679,10,10,18,19
SRX2527191.scaffold,158,55,37,37,34,28,4324955,4299334,4260884,4260884,4213398,3999391,71,392660,4311238,4349904,65.61,65.63,172794,172794,98673,98673,10,10,18,18,1,1,117771,5,1,2,0,0 + 1 part,761,99.07,1,60.89,4.57,2,392660,4309623,172794,172794,87662,87662,10,10,18,18
SRX2527192.scaffold,175,52,36,36,33,27,4322970,4293648,4262438,4262438,4213417,3998983,67,392376,4304661,4349904,65.62,65.63,184730,184730,98673,98673,9,9,17,17,0,0,0,5,0,2,0,0 + 0 part,0,98.954,1,53.96,4.93,2.18,392375,4304385,184730,184730,98673,98673,9,9,17,17
SRX2527193.scaffold,158,55,36,36,33,28,4324311,4298437,4258397,4258397,4210911,4039388,71,294265,4309800,4349904,65.61,65.63,184713,184713,106296,98673,10,10,17,18,1,1,290576,8,1,3,0,0 + 0 part,0,99.065,1,54.06,4.83,2.09,294265,4309347,184713,184713,98673,98673,10,10,18,18
SRX2527194.scaffold,104,69,44,43,33,26,4304364,4289630,4240120,4231591,4042695,3736790,82,393530,4299064,4349904,65.55,65.63,158406,158406,77781,77781,10,10,19,19,4,3,324326,11,0,0,0,2 + 0 part,1033,98.744,1.001,0,13.57,2.49,393530,4295872,142953,142953,77781,75821,10,10,19,20
SRX2527195.scaffold,117,66,43,40,33,27,4311383,4289628,4248653,4229691,4103382,3857500,80,371179,4299125,4349904,65.55,65.63,157493,157493,98884,98884,10,10,18,18,3,2,220609,11,0,1,0,4 + 0 part,2172,98.719,1.001,2.3,14.32,2.65,371179,4295563,142953,142953,75835,75835,10,10,19,19
SRX2995962.scaffold,170,105,76,72,50,31,4296638,4270312,4215358,4185014,3824069,3111996,126,212190,4284510,4349904,65.51,65.63,84139,83904,48083,47099,16,17,34,35,5,5,151961,14,0,1,0,0 + 0 part,0,98.43,1.001,11.67,13.87,2.43,212190,4282433,82401,82401,48083,47099,17,17,34,35
SRX2995963.scaffold,164,106,75,70,51,32,4290636,4266959,4207787,4172521,3871850,3168857,125,205292,4280145,4349904,65.5,65.63,82594,81911,49819,48510,16,17,33,34,6,6,262948,9,0,4,0,0 + 0 part,0,98.322,1.001,11.73,13.47,2.67,205292,4277384,76040,74305,47765,44327,17,18,35,36
SRX2995964.scaffold,152,98,72,67,49,29,4296278,4272628,4213948,4177143,3887576,3131314,117,256458,4286449,4349904,65.51,65.63,98885,98885,48301,47825,15,15,31,32,4,4,256900,12,0,2,0,1 + 0 part,690,98.434,1.001,9.47,13.66,2.29,256458,4283052,82068,82068,47815,44745,16,16,33,34
SRX2995965.scaffold,157,98,71,68,49,27,4296919,4270653,4214712,4193159,3878792,3047686,119,227636,4285103,4349904,65.52,65.63,98885,98885,47794,44685,15,15,31,32,5,5,287950,17,0,1,0,0 + 0 part,0,98.428,1.001,11.41,14.2,2.34,227636,4282591,81673,81673,44573,44361,16,16,33,34
SRX2995966.scaffold,152,98,73,70,50,32,4299861,4275365,4225301,4206908,3887308,3241540,119,212605,4289931,4349904,65.52,65.63,83645,83645,50697,48509,16,16,32,33,2,2,121388,10,0,1,0,2 + 1 part,2799,98.473,1.001,13.73,14.17,2.47,212123,4283947,82292,81396,48495,47856,16,17,33,34
SRX2995967.scaffold,407,127,92,81,55,28,4325490,4280968,4196761,4116215,3692703,2710955,148,184611,4296014,4349904,65.38,65.63,68760,68760,35734,35064,19,19,40,41,14,14,605105,5,0,3,0,0 + 0 part,0,97.001,1.018,50.21,12.85,2.68,184515,4293152,64040,58735,32790,31855,20,21,44,45
SRX2995968.scaffold,158,100,75,69,50,28,4296478,4269696,4217779,4178135,3871264,3072113,121,256749,4284949,4349904,65.51,65.63,84591,84591,48569,43676,15,15,31,32,9,8,228744,9,0,1,0,0 + 0 part,0,98.41,1.001,15.96,14.02,2.31,256562,4281968,81289,81289,43676,42673,16,16,32,33
SRX2995969.scaffold,168,113,80,75,53,31,4292272,4270462,4197707,4165088,3800509,3011192,129,227636,4282059,4349904,65.5,65.63,81521,74773,42561,41313,17,18,36,37,5,5,123831,11,0,0,0,0 + 0 part,0,98.343,1.001,9.34,13.72,2.24,227636,4279149,74773,74773,41246,39474,18,18,37,38
SRX2995970.scaffold,161,105,73,69,50,32,4286171,4258824,4193773,4162103,3854824,3160020,130,227636,4276893,4349904,65.48,65.63,81373,81373,49765,47787,16,16,33,35,7,7,189371,11,0,2,0,1 + 0 part,518,98.251,1.001,14.17,15.21,2.43,227636,4274381,80421,80421,48265,47646,17,17,34,35
SRX2995971.scaffold,593,229,165,124,59,16,4369275,4260981,4110710,3803066,2796218,1196511,263,177001,4285165,4349904,65.48,65.63,37292,36160,17344,16860,38,39,80,83,15,14,189755,14,0,7,0,3 + 0 part,2004,97.94,1.005,27.77,13.19,2.28,177001,4279747,37292,36155,16799,16229,38,39,81,84
SRX2995972.scaffold,183,120,86,76,53,30,4279278,4249311,4182491,4110823,3735854,2887727,144,227591,4266461,4349904,65.46,65.63,74026,72918,41939,38952,18,19,37,39,8,8,377956,8,0,0,0,1 + 1 part,1345,97.952,1.001,9.7,14.06,2.39,227591,4262352,71036,70995,39276,37674,19,20,39,41
SRX2995973.scaffold,142,99,72,68,47,30,4292076,4272425,4216170,4179707,3847448,3233546,118,227636,4285547,4349904,65.51,65.63,84511,84511,50796,49751,15,15,30,31,5,5,222929,13,0,1,0,0 + 1 part,1920,98.403,1.001,11.55,14.79,2.38,227636,4281213,83774,83774,49739,48358,15,15,31,32
SRX2995974.scaffold,171,109,79,72,49,28,4291915,4263600,4199668,4150233,3768580,2993201,134,227636,4281309,4349904,65.5,65.63,87954,83640,43199,42573,15,16,33,34,8,8,237652,13,0,0,0,1 + 0 part,643,98.332,1.001,4.6,13.89,2.27,227636,4278206,79934,79934,42573,39290,16,16,34,36
SRX2995975.scaffold,183,108,76,68,49,28,4299729,4265645,4200052,4144921,3816263,3000515,136,263670,4284605,4349904,65.51,65.63,83939,83939,44587,44426,15,15,33,34,8,8,170070,12,0,2,0,3 + 0 part,2035,98.391,1.001,13.72,13.6,2.36,263670,4280569,82414,80565,44345,43371,15,16,34,35
SRX2995976.scaffold,431,123,89,79,55,28,4359387,4301434,4218964,4146290,3724170,2732499,155,185435,4323817,4349904,65.42,65.63,64040,64040,37377,36739,19,19,40,41,14,13,486176,12,1,9,0,2 + 0 part,1114,97.17,1.023,71.79,13.51,2.91,185435,4316194,64040,64040,34474,34474,20,20,43,43
SRX2995977.scaffold,165,101,75,69,52,28,4290196,4258678,4200555,4157454,3870410,3002503,131,227636,4280599,4349904,65.5,65.63,84746,82575,43178,42561,15,16,33,34,7,7,199837,15,0,1,0,0 + 0 part,0,98.322,1.001,16.26,13.28,2.27,227636,4278012,81896,81896,42561,41283,16,16,34,35
SRX2995978.scaffold,169,110,78,72,49,29,4291853,4266025,4202379,4158370,3798588,3049996,132,212170,4281158,4349904,65.5,65.63,82357,82357,45954,43195,16,16,33,34,7,7,349754,15,0,1,0,0 + 1 part,541,98.327,1.001,14.01,14.14,2.5,212163,4277896,80264,80264,43195,42529,17,17,35,36
SRX2995979.scaffold,478,179,127,106,66,29,4359624,4275023,4164060,4008597,3386916,2096679,204,118986,4291857,4349904,65.5,65.63,49839,49783,27984,26798,30,31,60,62,7,6,158401,21,0,12,0,0 + 0 part,0,98.256,1.004,44.11,14.2,2.5,118986,4288109,43155,42011,26798,26481,31,32,62,64
SRX2995980.scaffold,180,116,82,73,54,31,4287444,4258965,4188585,4127951,3814623,2960549,140,227524,4275518,4349904,65.48,65.63,74002,74002,43226,42572,18,18,37,38,7,7,204388,22,0,2,0,2 + 0 part,1160,98.166,1.001,9.33,13.63,2.15,227524,4271665,72779,72779,41942,41170,19,19,38,39
SRX2995981.scaffold,161,105,76,70,47,28,4292425,4267769,4212554,4173830,3804869,3077630,122,227636,4281038,4349904,65.51,65.63,98885,95168,48305,45619,15,16,31,32,8,8,276467,12,0,2,0,0 + 0 part,0,98.346,1.001,12.05,14.47,2.41,227636,4279047,82741,82741,44433,43172,16,16,33,34
SRX2995982.scaffold,381,262,197,182,140,96,13122674,13071831,12916945,12813867,12132507,10541108,299,261088,13098625,4349904,64.89,65.63,106933,206287,57337,174453,40,10,83,16,9,9,180960,12,0,1,0,162 + 1 part,8812058,98.337,1.002,3.29,14.19,2.36,227636,4281040,-,68858,-,41824,-,19,-,39
SRX2995983.scaffold,189,91,65,60,49,30,4320792,4286993,4237652,4199315,4026636,3273541,111,363049,4300432,4349904,65.56,65.63,98885,84631,50247,50247,13,14,30,30,10,9,553667,16,0,2,0,0 + 0 part,0,98.721,1.001,22.72,12.95,2.28,227636,4296882,98885,84631,49070,48652,14,15,31,32
SRX2995984.scaffold,180,123,88,82,54,29,4278848,4251911,4178631,4136120,3672273,2757399,148,209558,4269256,4349904,65.47,65.63,65212,65212,37668,37355,19,19,40,41,7,7,373161,12,0,0,0,0 + 0 part,0,98.069,1.001,9.6,13.85,2.25,205292,4266935,64499,64228,37345,37318,20,21,42,43
SRX2995985.scaffold,188,107,75,71,50,31,4288218,4256049,4181204,4154919,3819746,3125304,131,225445,4273156,4349904,65.48,65.63,84425,83855,47855,45421,16,17,33,34,7,6,723727,10,0,1,0,0 + 0 part,0,98.146,1.001,7.63,14.26,2.51,205292,4270150,80997,80558,42623,42567,18,19,37,38
SRX2995986.scaffold,243,94,66,63,47,26,4342496,4282333,4225137,4202849,3936083,3138971,117,263284,4297418,4349904,65.54,65.63,107106,98885,48463,48185,12,13,28,29,4,4,277439,14,0,4,0,4 + 1 part,4714,98.536,1.002,18.5,17.17,2.54,263284,4289439,83816,83816,48298,48185,13,13,29,30
SRX2995987.scaffold,181,112,81,72,51,32,4295063,4263500,4195641,4134716,3784046,3067409,136,227636,4280972,4349904,65.5,65.63,80637,80637,48773,47512,18,18,35,36,2,2,121386,12,0,1,0,0 + 0 part,0,98.338,1.001,14.04,13.75,2.27,227636,4279498,80510,80467,47477,42776,18,19,36,37
SRX2995988.scaffold,155,103,74,70,49,29,4285350,4261097,4200828,4171573,3833555,3094678,124,227636,4275739,4349904,65.49,65.63,91816,84627,48508,47748,15,16,32,33,7,7,495594,12,0,1,0,0 + 0 part,0,98.226,1.001,9.54,14.91,2.32,227636,4273042,80991,80991,47717,43073,17,17,34,36
SRX2995989.scaffold,148,93,70,67,48,29,4296831,4271020,4223673,4203808,3907681,3206333,116,264095,4288126,4349904,65.52,65.63,98885,98885,48335,48301,14,14,30,31,5,5,159808,16,0,3,0,0 + 0 part,0,98.5,1.001,21.5,13.14,2.45,263994,4285100,94486,94486,48301,48301,14,14,31,31
SRX2995990.scaffold,144,98,71,67,50,31,4294171,4274653,4221706,4190902,3913626,3215806,112,227636,4284907,4349904,65.51,65.63,83978,83978,50781,49791,16,16,31,32,7,7,247950,15,0,1,0,0 + 0 part,0,98.455,1.001,11.6,14.01,2.36,227636,4283041,82786,82068,48290,47686,16,17,33,34
SRX2995991.scaffold,168,99,69,64,47,28,4291346,4262215,4206738,4170098,3884079,3146666,122,227591,4278497,4349904,65.49,65.63,107085,107085,48279,47471,14,14,30,31,7,7,347452,16,0,3,0,0 + 0 part,0,98.278,1.001,11.38,13.75,2.2,227591,4275801,98885,84532,47457,44480,14,15,31,32
SRX2995992.scaffold,148,105,73,65,47,30,4284178,4264331,4203230,4145421,3846548,3180591,123,227636,4277242,4349904,65.49,65.63,94595,94595,49839,49794,15,15,31,32,5,5,236170,18,0,1,0,0 + 0 part,0,98.241,1.001,9.7,17.5,2.64,227636,4275366,82339,82339,49839,49794,16,16,32,33
SRX2995993.scaffold,156,108,79,73,48,29,4290138,4267349,4204339,4160486,3747220,3028377,129,227636,4282649,4349904,65.51,65.63,82218,82218,44607,41943,16,16,33,35,4,4,193435,13,0,2,0,0 + 0 part,0,98.392,1.001,14.13,13.86,2.34,227636,4280927,80988,80988,41943,39571,17,17,34,36
SRX2995994.scaffold,166,109,81,72,48,29,4290286,4265041,4208027,4142571,3752426,3080070,132,227636,4281103,4349904,65.51,65.63,84481,82535,43156,41978,15,16,32,34,4,4,199154,12,0,1,0,0 + 0 part,0,98.334,1.001,9.3,13.37,2.2,227636,4278866,82243,82243,43156,41978,16,16,33,35
SRX2995995.scaffold,172,101,77,72,48,29,4302773,4271443,4222242,4187725,3794220,3098473,126,227636,4288638,4349904,65.51,65.63,90289,84567,42657,41944,15,16,32,33,4,4,205057,13,0,4,0,3 + 0 part,2002,98.473,1.001,16.14,13.89,2.33,227636,4284411,82478,82478,41944,41277,16,16,33,34
SRX2995996.scaffold,155,110,81,73,49,31,4280450,4259567,4196942,4142815,3743886,3114992,126,227591,4271424,4349904,65.48,65.63,82501,82501,43722,41947,16,16,33,35,3,3,229509,11,0,1,0,0 + 0 part,0,98.12,1.001,7.14,14.69,2.32,227591,4268659,80572,80572,41947,39567,17,17,35,37
SRX2995997.scaffold,142,99,71,64,48,29,4294852,4275235,4219512,4170073,3925605,3230004,114,227591,4286605,4349904,65.52,65.63,84774,84774,50669,49931,14,14,29,30,4,4,353912,13,0,2,0,0 + 0 part,0,98.484,1.001,14,13.77,2.5,227591,4284883,82298,82298,49931,48465,15,15,31,32
SRX2995998.scaffold,161,102,74,68,47,31,4294453,4268125,4210131,4166249,3814885,3205517,125,227636,4285235,4349904,65.52,65.63,83773,83773,49899,48281,16,16,32,33,6,6,457497,11,0,0,0,0 + 0 part,0,98.399,1.001,9.19,13.99,2.15,227636,4282228,81396,81396,48281,47899,17,17,34,35
SRX2995999.scaffold,407,154,115,100,56,27,4342317,4260666,4163330,4058705,3300364,2211686,197,205726,4291733,4349904,65.5,65.63,51043,50286,26635,26509,26,27,53,55,5,5,235163,9,0,9,0,0 + 0 part,0,98.296,1.004,40.1,13.54,2.25,205630,4288029,48798,48798,26418,25661,27,27,54,56
SRX2996000.scaffold,184,107,80,77,49,28,4294418,4262396,4203308,4184213,3719821,2965738,133,227636,4280232,4349904,65.5,65.63,83880,83367,41271,38793,16,17,34,35,4,4,145205,12,0,1,0,0 + 0 part,0,98.308,1.001,14.27,13.7,2.43,227636,4277269,82258,82258,39279,38709,17,17,35,36
SRX2996001.scaffold,159,97,72,68,50,31,4290218,4260955,4210367,4181715,3887628,3188644,123,227636,4279776,4349904,65.5,65.63,84711,84711,49783,48427,16,16,32,33,6,6,362003,12,0,0,0,0 + 0 part,0,98.316,1.001,11.61,13.7,2.22,227636,4278331,81441,81441,48427,47718,17,17,34,35
SRX2996002.scaffold,154,100,69,66,48,29,4286437,4261290,4196200,4174550,3877201,3170280,125,227636,4278911,4349904,65.5,65.63,98885,98885,48466,47737,15,15,30,31,8,6,297060,13,0,1,0,0 + 0 part,0,98.278,1.001,16.03,14.6,2.29,227636,4275941,82777,82777,47711,44600,16,16,32,33
SRX2996003.scaffold,160,100,71,66,48,33,4294995,4265978,4201023,4165806,3876616,3340814,127,263717,4284877,4349904,65.5,65.63,82814,82814,51043,50770,15,15,31,32,8,8,244955,15,0,1,0,2 + 0 part,1390,98.399,1.001,6.86,13.81,2.24,263717,4280986,81377,80988,49843,48284,15,16,32,33
SRX2996004.scaffold,201,124,89,79,55,30,4291089,4259575,4185889,4118822,3733653,2835459,148,162486,4276735,4349904,65.49,65.63,72491,72491,39508,37668,19,19,39,40,7,7,223487,15,0,4,0,0 + 0 part,0,98.187,1.001,16.62,13.44,2.41,162360,4273559,72491,70767,37668,37287,19,20,40,42
SRX2996005.scaffold,174,111,80,71,48,28,4294874,4267701,4207309,4140978,3759166,2994723,134,256611,4283009,4349904,65.51,65.63,83845,82829,43193,42778,16,17,33,34,4,4,146075,10,0,2,0,0 + 1 part,683,98.349,1.001,16.74,13.95,2.38,256611,4279508,82034,82034,42778,42505,17,17,34,35
SRX2996006.scaffold,159,103,71,65,45,28,4293693,4269460,4204947,4166028,3833476,3214038,124,263540,4284401,4349904,65.51,65.63,115682,101073,50275,48426,13,14,28,29,7,7,223770,9,0,1,0,0 + 0 part,0,98.428,1.001,11.58,14.32,2.2,263540,4282532,98885,98885,47855,43984,14,14,30,31
SRX2996007.scaffold,156,94,63,58,48,27,4304289,4278883,4209564,4169919,4004638,3198523,114,263889,4292855,4349904,65.54,65.63,110813,110813,49965,49841,13,13,28,29,9,9,453634,15,0,1,0,0 + 0 part,0,98.575,1.001,11.53,13.34,2.29,263889,4289472,83041,83041,48251,47863,14,14,31,32
SRX2996008.scaffold,159,95,66,64,49,30,4310645,4282684,4224166,4212293,3971345,3288374,117,263481,4298239,4349904,65.56,65.63,84076,84076,51736,51110,14,14,29,30,5,5,306534,14,0,2,0,0 + 0 part,0,98.7,1.001,25.34,12.95,2.49,263481,4295908,82734,82734,47873,45835,14,14,31,32
SRX2996009.scaffold,168,108,75,67,45,29,4289981,4262774,4199689,4139676,3777204,3166568,133,227636,4280233,4349904,65.5,65.63,106804,84430,48319,47853,14,15,30,31,6,6,310354,14,0,2,0,1 + 0 part,571,98.338,1,14.06,15.13,2.69,227636,4278374,83706,83706,47853,47301,15,15,31,32
