Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75
SRX2527186.scaffold	157	59	41	40	37	30	4324939	4299664	4264710	4259406	4211844	3949164	74	294406	4310816	4349904	65.61	65.63	182578	167126	87646	81214	10	11	19	20	0	0	0	6	0	2	0	0 + 0 part	0	99.106	1.000	44.98	4.89	1.90	294406	4310512	182578	167028	87646	81214	10	11	19	20
SRX2527187.scaffold	97	69	46	43	34	25	4298415	4285537	4244967	4226243	4056867	3694462	81	398515	4294496	4349904	65.56	65.63	162609	162609	82060	75771	9	9	18	19	8	6	604525	11	0	0	0	0 + 0 part	0	98.669	1.001	2.33	14.07	2.63	398315	4292563	138060	138060	74830	74830	10	10	20	20
SRX2527188.scaffold	163	64	42	41	38	28	4313507	4288292	4245546	4237502	4190788	3821452	81	393399	4300258	4349904	65.60	65.63	172795	172795	81622	74996	10	10	19	20	4	4	509803	7	1	1	0	0 + 0 part	0	98.848	1.000	54.21	10.30	2.95	393399	4299636	144772	144772	69003	68108	10	10	21	22
SRX2527189.scaffold	156	65	45	45	41	31	4314618	4294274	4253400	4253400	4188042	3834671	76	240431	4301858	4349904	65.61	65.63	149315	149315	69003	69003	12	12	22	22	2	2	258903	10	0	6	0	0 + 0 part	0	98.889	1.000	43.19	9.30	2.84	240431	4300752	136740	136740	69003	69003	12	12	23	23
SRX2527190.scaffold	163	58	40	39	36	29	4325613	4299251	4260561	4253276	4200437	3937668	74	392391	4311175	4349904	65.61	65.63	167790	167790	87645	87645	10	10	19	19	0	0	0	5	1	2	0	0 + 0 part	0	99.107	1.000	43.31	5.36	1.99	392391	4310758	167790	167790	87645	87645	10	10	19	19
SRX2527191.scaffold	163	60	44	43	38	30	4323172	4296897	4263951	4258648	4169679	3874451	77	294406	4309101	4349904	65.61	65.63	149102	149102	82308	81351	11	11	20	21	2	2	338417	6	1	1	0	0 + 1 part	761	99.015	1.000	51.87	5.50	1.93	294406	4306615	149102	149102	81351	69003	11	11	21	22
SRX2527192.scaffold	177	65	44	44	38	30	4316672	4287679	4248333	4248333	4162118	3865319	83	294225	4300612	4349904	65.61	65.63	159905	159905	81351	81351	11	11	20	20	0	0	0	5	0	1	0	0 + 0 part	0	98.844	1.000	38.16	4.72	1.88	294225	4298993	159864	159864	81351	81351	11	11	20	20
SRX2527193.scaffold	165	59	41	40	37	30	4323853	4297601	4263276	4257973	4211369	3948713	75	240214	4309026	4349904	65.61	65.63	157452	157452	98673	98673	11	11	20	20	1	1	104367	9	1	4	0	0 + 1 part	553	99.010	1.000	52.01	6.22	2.18	240115	4306738	157452	152872	87649	87649	11	12	20	20
SRX2527194.scaffold	106	71	46	45	35	28	4299264	4283247	4232742	4224213	4036745	3730840	85	322206	4293952	4349904	65.55	65.63	142297	142297	75821	72948	11	11	20	21	3	2	321902	11	0	0	0	1 + 0 part	517	98.640	1.001	0.00	14.78	2.54	322206	4291244	138077	138077	72948	71014	11	11	21	22
SRX2527195.scaffold	111	68	42	40	33	28	4302321	4283203	4229223	4215689	4090383	3872211	81	322483	4292658	4349904	65.54	65.63	157493	157493	77757	77757	10	10	19	19	4	3	323193	9	0	0	0	1 + 0 part	537	98.625	1.000	0.00	14.10	2.61	322483	4290808	142953	138164	77718	75775	10	11	19	20
SRX2995962.scaffold	162	108	80	74	50	30	4287978	4263529	4210858	4168452	3763964	3027779	130	212190	4278796	4349904	65.50	65.63	83424	83424	44952	42741	17	17	34	36	6	6	255771	15	0	1	0	0 + 0 part	0	98.280	1.001	9.68	16.75	2.69	212190	4276868	76352	76352	41282	39603	17	17	36	37
SRX2995963.scaffold	164	109	77	73	51	30	4281341	4254493	4190303	4162010	3798164	3004408	134	212183	4272355	4349904	65.48	65.63	75053	75053	44502	43636	17	17	35	36	7	7	186924	13	0	1	0	0 + 0 part	0	98.133	1.001	7.40	17.80	2.76	212161	4269261	72810	72810	43193	42719	17	17	36	37
SRX2995964.scaffold	167	106	76	68	51	32	4287884	4258632	4199349	4139596	3863818	3146621	129	212113	4276096	4349904	65.48	65.63	81799	81382	48292	47789	16	17	34	35	4	4	154524	12	0	1	0	1 + 0 part	529	98.207	1.001	7.30	13.97	2.36	212113	4272165	80467	80467	47779	44347	17	17	35	36
SRX2995965.scaffold	217	122	90	85	54	27	4298932	4261411	4196880	4162483	3660905	2665089	150	225445	4281026	4349904	65.50	65.63	71098	68968	37358	37342	18	19	40	41	6	6	435605	16	0	0	0	0 + 1 part	673	98.288	1.001	8.76	13.38	2.18	206287	4277471	64056	64056	37358	37342	20	20	42	43
SRX2995966.scaffold	170	107	77	71	50	31	4292381	4263919	4203071	4159163	3821863	3118981	130	212605	4279996	4349904	65.50	65.63	83645	80588	48509	47842	16	17	33	34	3	3	121708	10	0	1	0	0 + 0 part	0	98.304	1.001	11.71	14.03	2.50	212123	4276876	80588	80588	47784	43520	17	17	34	35
SRX2995967.scaffold	377	122	91	81	53	28	4321083	4280665	4204423	4137958	3667976	2773583	141	208110	4294481	4349904	65.36	65.63	68892	68892	37129	36767	18	18	39	40	23	18	1081230	4	0	5	0	0 + 0 part	0	96.879	1.019	56.00	13.60	3.39	180889	4292356	64040	58733	33913	32790	21	22	45	46
SRX2995968.scaffold	169	111	82	75	49	27	4292448	4266371	4207146	4156772	3726840	2910215	133	256732	4281708	4349904	65.50	65.63	82501	82501	41940	41177	16	16	34	35	10	9	188985	10	0	1	0	0 + 0 part	0	98.333	1.001	11.77	13.37	2.17	256559	4278445	80615	80615	41177	39424	16	16	35	36
SRX2995969.scaffold	169	125	90	83	54	30	4279769	4258246	4180155	4130971	3653616	2797025	147	225445	4273704	4349904	65.48	65.63	70971	64228	37299	36263	19	20	40	42	7	7	367732	11	0	0	0	0 + 0 part	0	98.143	1.001	9.78	13.91	2.25	212103	4270445	64228	64049	37299	36172	20	21	42	44
SRX2995970.scaffold	184	111	81	75	52	32	4287074	4254877	4191615	4142478	3768699	3044444	138	227636	4274354	4349904	65.48	65.63	75521	75521	43460	42685	18	18	36	37	4	4	158684	14	0	3	0	0 + 0 part	0	98.194	1.001	16.47	14.70	2.46	227636	4272305	75521	74773	42575	41265	18	19	37	38
SRX2995971.scaffold	188	115	83	73	52	30	4273636	4240764	4175721	4105736	3765804	2949537	143	227636	4260498	4349904	65.46	65.63	79670	79670	42572	42003	18	18	36	37	10	9	136952	12	0	1	0	3 + 1 part	2874	97.737	1.001	12.13	13.78	2.19	227636	4253357	76431	74408	41775	41252	18	19	37	38
SRX2995972.scaffold	191	134	98	85	56	28	4262505	4235833	4149430	4052911	3568838	2562563	155	196063	4250281	4349904	65.42	65.63	69021	64228	36013	33971	21	22	44	46	7	7	269689	12	0	2	0	0 + 0 part	0	97.617	1.001	7.22	14.08	2.19	196063	4248013	63511	61174	35232	33786	22	23	46	48
SRX2995973.scaffold	163	108	77	73	50	30	4287966	4263031	4192260	4159407	3807410	3073044	132	227636	4279226	4349904	65.50	65.63	83935	83935	45690	43178	16	16	33	35	5	5	151279	14	0	1	0	0 + 0 part	0	98.279	1.001	14.47	14.08	2.34	227636	4276742	82356	82023	44550	43178	16	17	34	35
SRX2995974.scaffold	193	116	81	73	50	29	4290804	4257499	4180463	4123841	3738858	2970185	143	227636	4276984	4349904	65.48	65.63	80993	80639	42573	41082	16	17	35	36	7	7	233527	11	0	0	0	1 + 0 part	641	98.222	1.001	7.27	14.32	2.27	227636	4273839	78420	78420	41072	39290	17	17	36	37
SRX2995975.scaffold	181	114	79	73	51	29	4290951	4260995	4186176	4143900	3774166	2912281	141	227636	4278822	4349904	65.49	65.63	82465	80233	43657	43196	17	18	36	37	9	9	213571	11	0	3	0	1 + 0 part	652	98.266	1.001	11.69	13.83	2.39	227636	4275539	80233	80233	43128	42766	18	18	37	38
SRX2995976.scaffold	456	149	103	92	60	29	4484087	4431389	4312680	4233715	3680567	2599985	174	215844	4448995	4349904	65.39	65.63	56769	57005	30897	33923	23	22	48	46	18	17	1007605	8	1	7	0	2 + 1 part	2339	96.858	1.055	75.79	14.31	3.96	180778	4441705	54536	54536	29172	30570	26	26	55	52
SRX2995977.scaffold	195	117	83	76	53	30	4285037	4251599	4172848	4123517	3744905	2896538	143	204915	4270356	4349904	65.48	65.63	70801	70801	42561	37675	18	18	37	39	7	5	301340	12	0	1	0	0 + 0 part	0	98.100	1.001	9.44	13.52	2.18	204915	4268006	70323	69407	41318	37675	19	20	39	41
SRX2995978.scaffold	188	123	89	81	51	26	4286381	4258385	4187642	4123440	3633088	2704942	145	212169	4274187	4349904	65.48	65.63	79135	74327	37658	37325	17	18	38	40	6	6	157591	13	0	1	0	0 + 0 part	0	98.151	1.001	14.83	13.42	2.25	212169	4270906	74327	74327	37658	37325	18	18	39	41
SRX2995979.scaffold	192	118	83	77	52	31	4285400	4252261	4177566	4134630	3697930	2900797	147	205292	4272239	4349904	65.48	65.63	70580	65406	42644	40561	18	19	38	40	6	5	180419	16	0	2	0	0 + 0 part	0	98.125	1.001	16.81	14.22	2.41	205292	4270049	65279	64228	39395	39300	19	20	40	41
SRX2995980.scaffold	183	126	92	80	55	32	4271092	4243230	4170672	4090648	3680652	2865387	151	227524	4260920	4349904	65.45	65.63	69069	64228	40537	37946	19	20	40	42	4	4	172000	18	0	1	0	1 + 0 part	632	97.863	1.001	10.51	14.49	2.30	227524	4258128	64228	63413	39475	37946	20	21	41	43
SRX2995981.scaffold	189	113	78	73	51	29	4289583	4257312	4185544	4150412	3796670	2957400	137	227636	4275423	4349904	65.49	65.63	82845	82845	43741	43172	17	17	35	36	9	8	224578	10	0	1	0	0 + 0 part	0	98.227	1.001	9.96	14.98	2.55	227636	4273492	80632	80372	43172	42561	17	18	36	37
SRX2995982.scaffold	382	336	265	232	157	89	13068704	13043915	12853691	12603109	11357732	8843345	359	310054	13060301	4349904	64.87	65.63	76375	154682	41517	134294	52	12	111	19	14	13	733808	11	0	0	0	221 + 2 part	8805023	97.725	1.001	0.35	16.42	2.78	204887	4251366	-	58895	-	34023	-	21	-	45
SRX2995983.scaffold	176	90	66	63	48	30	4472357	4439515	4391336	4369604	4139873	3426751	112	363049	4454819	4349904	65.53	65.63	104431	104431	51081	55661	12	12	29	27	13	13	970838	13	0	3	0	0 + 1 part	608	98.595	1.039	15.69	13.45	2.24	227591	4450393	84551	98885	50296	52477	15	14	32	30
SRX2995984.scaffold	181	121	91	83	54	30	4263991	4234988	4168463	4112002	3636361	2793998	148	206210	4254063	4349904	65.43	65.63	65582	65406	37373	36051	19	20	40	42	9	8	254522	14	0	1	0	0 + 0 part	0	97.689	1.001	7.15	14.50	1.91	206210	4251268	65279	64228	37373	36051	19	20	41	43
SRX2995985.scaffold	187	121	91	84	53	29	4272890	4240325	4176018	4126802	3595701	2705386	155	225445	4263018	4349904	65.45	65.63	69021	63303	37369	36169	19	20	41	43	6	6	330751	10	0	1	0	0 + 0 part	0	97.951	1.001	7.67	14.22	2.56	182822	4260902	60102	60102	37366	36163	21	21	43	45
SRX2995986.scaffold	218	98	70	65	46	26	4326395	4276290	4219697	4181462	3873676	3102219	119	263284	4290420	4349904	65.52	65.63	106040	106040	48067	45939	13	13	29	30	8	8	263269	19	0	2	0	2 + 1 part	3578	98.404	1.001	13.98	17.47	2.57	263284	4283769	98885	83816	48053	45818	13	14	30	31
SRX2995987.scaffold	192	116	86	76	54	31	4287814	4253680	4186384	4120641	3757318	2886863	143	227636	4273550	4349904	65.48	65.63	74052	71811	42776	41278	19	20	38	40	4	4	186118	10	0	2	0	0 + 1 part	1410	98.134	1.001	19.09	13.31	2.27	227636	4269886	71811	71027	41941	39404	20	21	39	41
SRX2995988.scaffold	170	108	80	75	54	28	4278499	4250042	4191426	4154793	3808336	2846732	131	227636	4266714	4349904	65.46	65.63	72881	71116	42755	39567	17	18	36	38	9	8	288338	14	0	1	0	0 + 1 part	624	97.971	1.001	12.45	13.30	2.18	227636	4263338	71036	71036	42569	39245	18	18	37	39
SRX2995989.scaffold	160	103	76	70	50	29	4292681	4264211	4207776	4166336	3842899	3092611	131	263949	4284439	4349904	65.51	65.63	82885	82885	43235	42639	15	15	32	33	5	5	168881	16	0	2	0	0 + 0 part	0	98.405	1.001	14.66	13.57	2.45	263848	4281832	82293	80467	42639	41287	15	16	33	34
SRX2995990.scaffold	154	96	71	67	49	29	4290777	4264397	4211659	4181199	3882863	3137018	120	227636	4281660	4349904	65.50	65.63	84220	83955	48290	47701	15	16	31	32	6	6	275922	15	0	3	0	0 + 1 part	1262	98.345	1.001	16.40	14.87	2.31	227636	4278756	82419	82419	47677	44425	16	16	32	33
SRX2995991.scaffold	176	113	82	74	52	30	4282154	4251954	4183931	4124878	3752893	2910203	141	227591	4271426	4349904	65.48	65.63	79142	76438	42667	41953	18	19	37	38	5	5	293705	11	0	3	0	0 + 0 part	0	98.119	1.001	9.34	13.59	2.16	227591	4268006	76438	74300	39537	38434	19	20	38	40
SRX2995992.scaffold	176	113	77	70	51	31	4282758	4254679	4183417	4133806	3821427	3054407	139	227636	4273212	4349904	65.48	65.63	82293	81371	47665	45453	17	18	35	36	3	3	222624	17	0	2	0	0 + 0 part	0	98.141	1.001	13.03	17.76	2.88	227636	4271128	80642	80642	47665	45453	18	18	36	37
SRX2995993.scaffold	180	112	83	76	50	28	4286655	4257173	4195383	4142584	3708790	2854573	136	227636	4274532	4349904	65.49	65.63	80988	80483	42824	41943	17	18	36	37	6	6	243772	12	0	2	0	0 + 0 part	0	98.190	1.001	12.12	13.13	2.27	227636	4271942	74052	74052	41405	39403	18	18	38	39
SRX2995994.scaffold	163	115	84	73	46	28	4284617	4262751	4197857	4117820	3676205	3006335	133	227636	4275745	4349904	65.49	65.63	83847	82476	42569	41978	15	16	33	34	8	7	362629	16	0	2	0	0 + 0 part	0	98.196	1.001	7.88	13.91	2.20	227636	4273833	80982	80615	42569	41978	16	17	34	35
SRX2995995.scaffold	178	108	81	73	50	29	4290746	4261727	4205735	4148778	3773026	3006249	128	263180	4275804	4349904	65.49	65.63	82576	82576	41944	41277	16	16	34	35	8	8	377780	11	0	3	0	1 + 0 part	602	98.214	1.001	16.35	14.72	2.43	263180	4273028	81347	80452	41277	39402	16	17	35	37
SRX2995996.scaffold	157	113	87	78	52	31	4275002	4254100	4198866	4141254	3709718	2969956	130	227636	4266561	4349904	65.47	65.63	75050	75050	41278	39567	18	18	37	38	4	4	401289	13	0	2	0	0 + 0 part	0	98.007	1.001	7.83	14.82	2.39	227636	4263512	68623	68623	39567	37670	19	19	39	41
SRX2995997.scaffold	167	109	76	68	48	31	4293662	4268450	4204834	4150451	3829193	3191708	129	227591	4282788	4349904	65.51	65.63	81306	81306	49806	48478	16	16	32	33	4	3	140085	13	0	2	0	0 + 0 part	0	98.342	1.001	14.66	13.86	2.48	227591	4280298	80990	80683	48478	45917	16	17	33	34
SRX2995998.scaffold	184	113	80	74	48	32	4289357	4259794	4185465	4139842	3720128	3106860	136	227636	4276693	4349904	65.49	65.63	81386	80321	48182	44422	17	18	35	36	9	7	392821	14	0	1	0	0 + 0 part	0	98.218	1.001	7.65	14.63	2.32	227636	4274801	80313	74335	42707	42561	18	19	37	38
SRX2995999.scaffold	203	109	76	70	50	30	4285093	4244420	4170405	4126957	3800847	3063736	144	225445	4269312	4349904	65.46	65.63	82494	82494	43617	43123	16	16	34	35	10	10	583989	13	0	2	0	0 + 0 part	0	98.042	1.001	9.56	13.18	2.18	196672	4266251	73929	71097	42561	42017	17	18	37	38
SRX2996000.scaffold	187	130	95	86	51	30	4278341	4251450	4179118	4118582	3535195	2773464	154	227636	4268299	4349904	65.47	65.63	68842	68186	37351	36103	19	20	41	42	11	11	302916	11	0	0	0	0 + 0 part	0	98.006	1.001	7.85	13.46	2.11	227636	4265452	64228	61351	36022	34297	20	21	43	45
SRX2996001.scaffold	174	104	75	70	49	31	4286084	4257315	4195474	4157463	3810349	3135082	127	227636	4273799	4349904	65.48	65.63	84711	83983	48277	47696	16	17	33	34	8	8	329551	15	0	0	0	0 + 0 part	0	98.155	1.001	7.35	17.00	2.41	227636	4271490	83378	83378	47640	43078	17	17	34	35
SRX2996002.scaffold	178	101	72	69	47	30	4287179	4252914	4189395	4167796	3793913	3172316	132	227636	4274691	4349904	65.48	65.63	83944	82872	48816	48450	15	16	31	32	7	7	564324	10	0	1	0	0 + 1 part	907	98.171	1.001	16.61	15.57	2.44	227636	4271614	81395	80990	44600	42502	16	17	33	35
SRX2996003.scaffold	186	114	80	75	52	32	4288869	4254936	4180394	4144163	3767099	3036480	146	227636	4276917	4349904	65.48	65.63	77372	77372	43172	42757	18	18	36	37	9	9	391144	14	0	1	0	2 + 0 part	1219	98.181	1.001	9.35	13.72	2.08	227636	4272789	75402	75098	42757	41939	19	20	38	39
SRX2996004.scaffold	197	137	97	86	60	30	4273245	4246300	4155874	4081142	3658983	2587470	162	162486	4264022	4349904	65.45	65.63	63215	60966	36224	34017	22	23	45	47	10	9	311871	13	0	0	0	0 + 0 part	0	97.920	1.001	11.75	15.07	2.49	162360	4260362	56541	55425	31179	30345	23	24	48	50
SRX2996005.scaffold	202	116	86	77	51	29	4292713	4254317	4192140	4125061	3679513	2856905	146	162486	4276066	4349904	65.49	65.63	75955	75955	41326	39301	19	19	37	39	5	4	284555	10	0	2	0	0 + 0 part	0	98.197	1.001	12.09	14.23	2.81	162360	4271556	75053	75053	40378	39238	19	19	38	40
SRX2996006.scaffold	423	169	120	104	66	29	4345563	4269017	4159455	4043073	3386358	2034668	198	120206	4289538	4349904	65.49	65.63	46863	46863	29993	29843	32	32	61	62	6	6	205717	16	0	12	0	0 + 1 part	514	98.224	1.004	36.95	13.90	2.11	112518	4285484	46219	46219	29083	27618	33	33	62	64
SRX2996007.scaffold	173	102	66	61	48	30	4300187	4267684	4187287	4146674	3930330	3242456	130	263637	4287514	4349904	65.53	65.63	98885	98885	51061	49965	14	14	30	31	7	7	620458	14	0	1	0	0 + 0 part	0	98.466	1.001	4.83	13.70	2.17	263637	4284046	80554	80539	48251	47941	15	16	33	34
SRX2996008.scaffold	168	98	69	64	49	30	4303353	4271424	4213396	4175997	3938409	3246229	123	227636	4289491	4349904	65.53	65.63	105796	105796	51110	47818	14	14	30	31	8	6	366650	16	0	2	0	0 + 2 part	2739	98.438	1.001	20.63	13.33	2.59	227636	4284488	82734	82734	47790	46724	15	15	32	33
SRX2996009.scaffold	188	113	76	68	45	30	4289636	4259265	4187847	4129155	3742266	3182192	138	227636	4276527	4349904	65.48	65.63	100595	84430	48305	47853	14	15	31	32	5	4	265572	15	0	2	0	1 + 0 part	571	98.240	1.001	11.43	14.79	2.69	227636	4273885	82438	82438	47853	44443	15	15	32	33
SRX2996010.scaffold	173	106	72	71	48	28	4290434	4261987	4192710	4187654	3795510	3047678	127	241643	4277064	4349904	65.49	65.63	90754	84019	44445	43249	14	15	32	33	7	7	216460	14	0	2	0	0 + 0 part	0	98.247	1.001	12.13	13.76	2.50	241546	4274609	81004	81004	43121	42709	15	15	33	34
SRX2996011.scaffold	163	108	80	73	47	30	4276866	4248333	4190355	4141611	3700515	3040129	137	212089	4268875	4349904	65.46	65.63	83759	83759	44004	43195	17	17	34	35	9	9	370834	17	0	0	0	0 + 1 part	754	98.026	1.001	5.39	13.11	2.25	212065	4265868	80315	80315	42550	41276	18	18	36	38
SRX2996012.scaffold	184	119	83	75	54	30	4286758	4260833	4183937	4127383	3779373	2889977	140	227636	4274827	4349904	65.48	65.63	68952	68952	42559	37379	18	18	37	39	7	7	371528	15	0	1	0	0 + 0 part	0	98.172	1.001	14.01	13.86	2.20	227636	4271728	68952	64228	41239	37379	19	20	39	41
SRX2996013.scaffold	162	113	82	75	51	27	4296607	4275722	4210809	4160601	3773750	2894048	130	227591	4287450	4349904	65.53	65.63	80606	80606	41283	39305	16	16	34	36	6	6	193437	13	0	2	0	0 + 0 part	0	98.483	1.001	9.40	13.33	2.29	227591	4284588	80077	79193	40287	39305	16	17	35	37
SRX2996014.scaffold	182	112	80	73	55	30	4288934	4258372	4190137	4133901	3855130	2889995	139	196087	4276928	4349904	65.48	65.63	75548	74045	43190	42680	18	19	37	39	7	7	194691	14	0	0	0	0 + 0 part	0	98.219	1.001	9.66	13.39	2.27	196087	4274297	74045	74045	42906	42680	19	19	38	39
SRX4901471.scaffold	171	103	72	66	50	32	4297514	4270275	4212814	4165586	3908244	3204685	125	206287	4285431	4349904	65.52	65.63	83901	83901	49811	48308	16	16	33	34	7	7	294110	10	0	3	0	0 + 0 part	0	98.471	1.000	11.74	13.45	2.43	206287	4283438	82785	82770	48308	47800	16	17	34	35
SRX4901472.scaffold	202	118	85	75	51	32	4326176	4290063	4225230	4158292	3761221	3053363	149	227636	4311918	4349904	65.49	65.63	80725	80725	43466	43173	18	18	36	37	5	5	185111	11	0	1	0	0 + 0 part	0	98.253	1.009	11.46	14.04	2.46	227636	4309605	74332	70849	39315	37668	18	19	38	39
SRX4901473.scaffold	191	112	85	77	52	28	4286241	4248752	4189087	4129866	3731354	2822670	144	227650	4272035	4349904	65.48	65.63	73456	73456	41819	41265	17	17	37	38	9	9	200825	9	0	1	0	0 + 0 part	0	98.096	1.001	14.70	17.01	2.55	227650	4269025	71670	71670	39339	39270	18	18	38	39
SRX4901474.scaffold	287	138	98	88	56	29	4303653	4249503	4160142	4081923	3562443	2579473	167	255124	4270285	4349904	65.47	65.63	60728	60728	34505	31171	22	22	44	46	18	18	552546	13	1	4	0	0 + 1 part	974	97.880	1.003	21.59	17.85	2.61	227636	4263120	60498	58842	31171	30622	23	24	47	49
SRX4901475.scaffold	175	106	75	70	49	31	4335784	4307289	4241158	4207473	3864065	3228786	130	227636	4323856	4349904	65.49	65.63	90750	86718	49767	49767	15	16	32	32	7	7	403840	14	0	1	0	0 + 0 part	0	98.324	1.011	14.29	14.71	2.55	227636	4321375	82046	82046	43344	43344	16	16	34	34
SRX4901476.scaffold	183	112	76	70	49	31	4288332	4258633	4183856	4134308	3766663	3074742	136	227636	4274866	4349904	65.49	65.63	80566	75274	47893	44491	16	17	34	35	5	5	236533	11	0	2	0	0 + 0 part	0	98.225	1.001	12.42	14.11	2.39	227636	4273131	74773	74773	44491	43190	17	17	35	37
SRX4901477.scaffold	200	146	113	94	54	27	4245253	4221071	4137852	3998645	3322866	2354123	167	225445	4235995	4349904	65.38	65.63	62025	58449	27486	25675	23	24	49	52	12	12	597157	11	0	1	0	0 + 0 part	0	97.265	1.001	3.05	19.64	2.32	182822	4233647	51727	51027	27486	25649	25	26	52	56
SRX4901478.scaffold	158	101	71	65	47	29	4296332	4269168	4212690	4170088	3871194	3202576	125	263673	4286353	4349904	65.51	65.63	98885	98885	49760	48636	14	14	30	31	6	6	147219	25	0	0	0	0 + 0 part	0	98.418	1.001	18.94	16.23	2.52	263673	4283515	83759	83759	48636	44335	14	14	31	32
SRX4901479.scaffold	212	110	78	70	46	30	4288061	4245449	4178408	4122260	3732807	3142998	144	262261	4268933	4349904	65.46	65.63	90892	83916	48142	45298	15	16	32	33	8	8	520885	21	0	3	0	2 + 0 part	1031	98.005	1.001	12.98	13.65	2.42	262261	4265500	80262	80262	42846	41178	17	17	35	37
SRX4901480.scaffold	162	113	73	68	49	29	4286200	4264387	4182839	4144697	3835407	3103694	132	227636	4278052	4349904	65.49	65.63	98885	98885	47781	43214	15	15	32	33	3	3	122431	17	0	1	0	0 + 0 part	0	98.246	1.001	16.83	13.29	2.46	227636	4274876	84523	82780	47753	42663	15	16	32	34
SRX4901481.scaffold	172	117	81	75	49	31	4287989	4262846	4181934	4135213	3696721	3036881	136	227591	4276792	4349904	65.49	65.63	80985	80985	42572	41273	17	17	35	37	7	7	302228	12	0	1	0	0 + 1 part	575	98.246	1.001	12.53	12.99	2.41	227591	4274320	80486	75073	41273	39481	17	18	37	38
SRX4901482.scaffold	163	105	75	68	46	31	4293346	4268513	4207891	4157885	3813496	3243962	122	227636	4280966	4349904	65.50	65.63	98885	84582	50495	49782	15	16	31	32	7	5	277562	16	0	3	0	0 + 0 part	0	98.315	1.001	16.87	14.05	2.27	227636	4278714	81385	81385	48284	44914	16	16	33	34
SRX4901483.scaffold	180	122	89	76	53	29	4271028	4244403	4180441	4085185	3709002	2818773	142	227636	4259005	4349904	65.45	65.63	74087	74087	42462	39494	19	19	38	40	10	10	555706	11	0	3	0	0 + 0 part	0	97.801	1.001	15.59	20.19	2.94	227636	4256069	72551	72551	38972	37379	20	20	40	41
SRX4901484.scaffold	176	119	86	78	51	30	4290236	4264138	4196884	4135791	3693463	2924525	145	227591	4281177	4349904	65.50	65.63	76454	76454	41951	41284	18	18	37	38	8	8	276436	11	0	0	0	0 + 1 part	2031	98.247	1.001	7.31	15.72	2.22	227591	4276449	76431	74052	41284	39278	18	19	38	39
SRX4901485.scaffold	173	105	75	70	47	26	4291535	4262116	4199863	4163987	3768226	2971136	129	227636	4278653	4349904	65.50	65.63	98885	84398	42724	41182	14	15	32	33	7	7	344998	16	0	3	0	0 + 0 part	0	98.226	1.001	14.51	17.23	2.46	227636	4276225	83769	83769	41182	40630	15	15	33	34
